  # Source : cellZone bedOfSpheres
# Cells  : 12131
# Time	sum(V)	volAverage(T)
1.826406e+02	5.221114e-01	5.342987e+02
1.829531e+02	5.221114e-01	5.341723e+02
1.832656e+02	5.221114e-01	5.340460e+02
1.835781e+02	5.221114e-01	5.339198e+02
1.838906e+02	5.221114e-01	5.337936e+02
1.842031e+02	5.221114e-01	5.336676e+02
1.845156e+02	5.221114e-01	5.335415e+02
1.848281e+02	5.221114e-01	5.334156e+02
1.851406e+02	5.221114e-01	5.332897e+02
1.854531e+02	5.221114e-01	5.331639e+02
1.857656e+02	5.221114e-01	5.330381e+02
1.860781e+02	5.221114e-01	5.329124e+02
1.863906e+02	5.221114e-01	5.327868e+02
1.867031e+02	5.221114e-01	5.326613e+02
1.870156e+02	5.221114e-01	5.325358e+02
1.873281e+02	5.221114e-01	5.324104e+02
1.876406e+02	5.221114e-01	5.322850e+02
1.879531e+02	5.221114e-01	5.321597e+02
1.882656e+02	5.221114e-01	5.320345e+02
1.885781e+02	5.221114e-01	5.319094e+02
1.888906e+02	5.221114e-01	5.317843e+02
1.892031e+02	5.221114e-01	5.316593e+02
1.895156e+02	5.221114e-01	5.315344e+02
1.898281e+02	5.221114e-01	5.314095e+02
1.901406e+02	5.221114e-01	5.312847e+02
1.904531e+02	5.221114e-01	5.311599e+02
1.907656e+02	5.221114e-01	5.310352e+02
1.910781e+02	5.221114e-01	5.309106e+02
1.913906e+02	5.221114e-01	5.307861e+02
1.917031e+02	5.221114e-01	5.306616e+02
1.920156e+02	5.221114e-01	5.305372e+02
1.923281e+02	5.221114e-01	5.304129e+02
1.926406e+02	5.221114e-01	5.302886e+02
1.929531e+02	5.221114e-01	5.301644e+02
1.932656e+02	5.221114e-01	5.300403e+02
1.935781e+02	5.221114e-01	5.299162e+02
1.938906e+02	5.221114e-01	5.297922e+02
1.942031e+02	5.221114e-01	5.296682e+02
1.945156e+02	5.221114e-01	5.295444e+02
1.948281e+02	5.221114e-01	5.294205e+02
1.951406e+02	5.221114e-01	5.292968e+02
1.954531e+02	5.221114e-01	5.291731e+02
1.957656e+02	5.221114e-01	5.290495e+02
1.960781e+02	5.221114e-01	5.289260e+02
1.963906e+02	5.221114e-01	5.288025e+02
1.967031e+02	5.221114e-01	5.286791e+02
1.970156e+02	5.221114e-01	5.285557e+02
1.973281e+02	5.221114e-01	5.284325e+02
1.976406e+02	5.221114e-01	5.283093e+02
1.979531e+02	5.221114e-01	5.281861e+02
1.982656e+02	5.221114e-01	5.280630e+02
1.985781e+02	5.221114e-01	5.279400e+02
1.988906e+02	5.221114e-01	5.278171e+02
1.992031e+02	5.221114e-01	5.276942e+02
1.995156e+02	5.221114e-01	5.275714e+02
1.998281e+02	5.221114e-01	5.274486e+02
2.001406e+02	5.221114e-01	5.273260e+02
2.004531e+02	5.221114e-01	5.272033e+02
2.007656e+02	5.221114e-01	5.270808e+02
2.010781e+02	5.221114e-01	5.269583e+02
2.013906e+02	5.221114e-01	5.268359e+02
2.017031e+02	5.221114e-01	5.267135e+02
2.020156e+02	5.221114e-01	5.265912e+02
2.023281e+02	5.221114e-01	5.264690e+02
2.026406e+02	5.221114e-01	5.263469e+02
2.029531e+02	5.221114e-01	5.262248e+02
2.032656e+02	5.221114e-01	5.261028e+02
2.035781e+02	5.221114e-01	5.259808e+02
2.038906e+02	5.221114e-01	5.258589e+02
2.042031e+02	5.221114e-01	5.257371e+02
2.045156e+02	5.221114e-01	5.256153e+02
2.048281e+02	5.221114e-01	5.254936e+02
2.051406e+02	5.221114e-01	5.253720e+02
2.054531e+02	5.221114e-01	5.252504e+02
2.057656e+02	5.221114e-01	5.251289e+02
2.060781e+02	5.221114e-01	5.250075e+02
2.063906e+02	5.221114e-01	5.248861e+02
2.067031e+02	5.221114e-01	5.247648e+02
2.070156e+02	5.221114e-01	5.246436e+02
2.073281e+02	5.221114e-01	5.245224e+02
2.076406e+02	5.221114e-01	5.244013e+02
2.079531e+02	5.221114e-01	5.242802e+02
2.082656e+02	5.221114e-01	5.241592e+02
2.085781e+02	5.221114e-01	5.240383e+02
2.088906e+02	5.221114e-01	5.239175e+02
2.092031e+02	5.221114e-01	5.237967e+02
2.095156e+02	5.221114e-01	5.236760e+02
2.098281e+02	5.221114e-01	5.235553e+02
2.101406e+02	5.221114e-01	5.234347e+02
2.104531e+02	5.221114e-01	5.233142e+02
2.107656e+02	5.221114e-01	5.231937e+02
2.110781e+02	5.221114e-01	5.230733e+02
2.113906e+02	5.221114e-01	5.229530e+02
2.117031e+02	5.221114e-01	5.228327e+02
2.120156e+02	5.221114e-01	5.227125e+02
2.123281e+02	5.221114e-01	5.225924e+02
2.126406e+02	5.221114e-01	5.224723e+02
2.129531e+02	5.221114e-01	5.223523e+02
2.132656e+02	5.221114e-01	5.222324e+02
2.135781e+02	5.221114e-01	5.221125e+02
2.138906e+02	5.221114e-01	5.219927e+02
2.142031e+02	5.221114e-01	5.218729e+02
2.145156e+02	5.221114e-01	5.217532e+02
2.148281e+02	5.221114e-01	5.216336e+02
2.151406e+02	5.221114e-01	5.215141e+02
2.154531e+02	5.221114e-01	5.213946e+02
2.157656e+02	5.221114e-01	5.212751e+02
2.160781e+02	5.221114e-01	5.211558e+02
2.163906e+02	5.221114e-01	5.210365e+02
2.167031e+02	5.221114e-01	5.209172e+02
2.170156e+02	5.221114e-01	5.207980e+02
2.173281e+02	5.221114e-01	5.206789e+02
2.176406e+02	5.221114e-01	5.205599e+02
2.179531e+02	5.221114e-01	5.204409e+02
2.182656e+02	5.221114e-01	5.203220e+02
2.185781e+02	5.221114e-01	5.202031e+02
2.188906e+02	5.221114e-01	5.200843e+02
